RANDOM_WALK:numRWSample_100_qrParam_3.0	0.1012
VALUE_PROPAGATION:maxNumSelectCandidate_10.0_minNumSelectCandidate_2.0_numSelectCandidateRatio_0.3_qrParam_3.0_stdev_0.0	0.6503
dg_dqmlp_rand30NoAnd_B_att_fixed.pkl	0.2485
