vsRANDOM_WALK:logisParam_1.0_bThres_0.01_qrParam_3.0_numRWSample_30_isRandomized_0.0	0.3
vsRANDOM_WALK:logisParam_3.0_bThres_0.01_qrParam_3.0_numRWSample_30_isRandomized_1.0	0.3
vsVALUE_PROPAGATION:maxNumRes_10.0_minNumRes_2.0_numResRatio_0.3_logisParam_3.0_maxNumAttCandidate_10.0_minNumAttCandidate_2.0_numAttCandidateRatio_0.5_qrParam_3.0_bThres_0.01_numAttCandStdev_0.0_isTopo_0.0	0.4
